"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Bond County, IL"	"17005"	"2015"	"2015"	Suppressed	16950	Suppressed	Suppressed
	"Bond County, IL"	"17005"	"2016"	"2016"	Suppressed	16824	Suppressed	Suppressed
	"Bond County, IL"	"17005"	"2017"	"2017"	Suppressed	16948	Suppressed	Suppressed
	"Boone County, IL"	"17007"	"2013"	"2013"	Suppressed	53957	Suppressed	Suppressed
	"Boone County, IL"	"17007"	"2014"	"2014"	Suppressed	53869	Suppressed	Suppressed
	"Boone County, IL"	"17007"	"2015"	"2015"	Suppressed	53585	Suppressed	Suppressed
	"Boone County, IL"	"17007"	"2016"	"2016"	Suppressed	53503	Suppressed	Suppressed
	"Boone County, IL"	"17007"	"2017"	"2017"	Suppressed	53513	Suppressed	Suppressed
	"Brown County, IL"	"17009"	"2013"	"2013"	Suppressed	6860	Suppressed	Suppressed
	"Brown County, IL"	"17009"	"2014"	"2014"	Suppressed	6832	Suppressed	Suppressed
	"Brown County, IL"	"17009"	"2015"	"2015"	Suppressed	6829	Suppressed	Suppressed
	"Brown County, IL"	"17009"	"2016"	"2016"	Suppressed	6762	Suppressed	Suppressed
	"Brown County, IL"	"17009"	"2017"	"2017"	Suppressed	6716	Suppressed	Suppressed
	"Bureau County, IL"	"17011"	"2013"	"2013"	Suppressed	34056	Suppressed	Suppressed
	"Bureau County, IL"	"17011"	"2014"	"2014"	Suppressed	33840	Suppressed	Suppressed
	"Bureau County, IL"	"17011"	"2015"	"2015"	Suppressed	33587	Suppressed	Suppressed
	"Bureau County, IL"	"17011"	"2016"	"2016"	Suppressed	33359	Suppressed	Suppressed
	"Bureau County, IL"	"17011"	"2017"	"2017"	Suppressed	33243	Suppressed	Suppressed
	"Calhoun County, IL"	"17013"	"2013"	"2013"	Suppressed	5059	Suppressed	Suppressed
	"Calhoun County, IL"	"17013"	"2014"	"2014"	Suppressed	4956	Suppressed	Suppressed
	"Calhoun County, IL"	"17013"	"2015"	"2015"	Suppressed	4899	Suppressed	Suppressed
	"Calhoun County, IL"	"17013"	"2016"	"2016"	Suppressed	4894	Suppressed	Suppressed
	"Calhoun County, IL"	"17013"	"2017"	"2017"	Suppressed	4833	Suppressed	Suppressed
	"Carroll County, IL"	"17015"	"2013"	"2013"	Suppressed	14910	Suppressed	Suppressed
	"Carroll County, IL"	"17015"	"2014"	"2014"	Suppressed	14715	Suppressed	Suppressed
	"Carroll County, IL"	"17015"	"2015"	"2015"	Suppressed	14616	Suppressed	Suppressed
	"Carroll County, IL"	"17015"	"2016"	"2016"	Suppressed	14539	Suppressed	Suppressed
	"Carroll County, IL"	"17015"	"2017"	"2017"	Suppressed	14518	Suppressed	Suppressed
	"Cass County, IL"	"17017"	"2013"	"2013"	Suppressed	13324	Suppressed	Suppressed
	"Cass County, IL"	"17017"	"2014"	"2014"	Suppressed	13156	Suppressed	Suppressed
	"Cass County, IL"	"17017"	"2015"	"2015"	Suppressed	12847	Suppressed	Suppressed
	"Cass County, IL"	"17017"	"2016"	"2016"	Suppressed	12676	Suppressed	Suppressed
	"Cass County, IL"	"17017"	"2017"	"2017"	Suppressed	12505	Suppressed	Suppressed
	"Champaign County, IL"	"17019"	"2013"	"2013"	Suppressed	204897	Suppressed	Suppressed
	"Champaign County, IL"	"17019"	"2014"	"2014"	Suppressed	207133	Suppressed	Suppressed
	"Champaign County, IL"	"17019"	"2015"	"2015"	Suppressed	208861	Suppressed	Suppressed
	"Champaign County, IL"	"17019"	"2016"	"2016"	Suppressed	208419	Suppressed	Suppressed
	"Champaign County, IL"	"17019"	"2017"	"2017"	12	209399	Unreliable	Unreliable
	"Christian County, IL"	"17021"	"2013"	"2013"	Suppressed	34298	Suppressed	Suppressed
	"Christian County, IL"	"17021"	"2014"	"2014"	Suppressed	33892	Suppressed	Suppressed
	"Christian County, IL"	"17021"	"2015"	"2015"	Suppressed	33642	Suppressed	Suppressed
	"Christian County, IL"	"17021"	"2016"	"2016"	Suppressed	33309	Suppressed	Suppressed
	"Christian County, IL"	"17021"	"2017"	"2017"	Suppressed	33102	Suppressed	Suppressed
	"Clark County, IL"	"17023"	"2013"	"2013"	Suppressed	16182	Suppressed	Suppressed
	"Clark County, IL"	"17023"	"2014"	"2014"	Suppressed	16180	Suppressed	Suppressed
	"Clark County, IL"	"17023"	"2015"	"2015"	Suppressed	15979	Suppressed	Suppressed
	"Clark County, IL"	"17023"	"2016"	"2016"	Suppressed	15938	Suppressed	Suppressed
	"Clark County, IL"	"17023"	"2017"	"2017"	Suppressed	15767	Suppressed	Suppressed
	"Clay County, IL"	"17025"	"2013"	"2013"	Suppressed	13566	Suppressed	Suppressed
	"Clay County, IL"	"17025"	"2014"	"2014"	Suppressed	13520	Suppressed	Suppressed
	"Clay County, IL"	"17025"	"2015"	"2015"	Suppressed	13428	Suppressed	Suppressed
	"Clay County, IL"	"17025"	"2016"	"2016"	Suppressed	13300	Suppressed	Suppressed
	"Clay County, IL"	"17025"	"2017"	"2017"	Suppressed	13269	Suppressed	Suppressed
	"Clinton County, IL"	"17027"	"2013"	"2013"	Suppressed	37907	Suppressed	Suppressed
	"Clinton County, IL"	"17027"	"2014"	"2014"	Suppressed	37857	Suppressed	Suppressed
	"Clinton County, IL"	"17027"	"2015"	"2015"	Suppressed	37786	Suppressed	Suppressed
	"Clinton County, IL"	"17027"	"2016"	"2016"	Suppressed	37729	Suppressed	Suppressed
	"Clinton County, IL"	"17027"	"2017"	"2017"	Suppressed	37614	Suppressed	Suppressed
	"Coles County, IL"	"17029"	"2013"	"2013"	Suppressed	53697	Suppressed	Suppressed
	"Coles County, IL"	"17029"	"2014"	"2014"	Suppressed	53320	Suppressed	Suppressed
	"Coles County, IL"	"17029"	"2015"	"2015"	Suppressed	52521	Suppressed	Suppressed
	"Coles County, IL"	"17029"	"2016"	"2016"	Suppressed	52343	Suppressed	Suppressed
	"Coles County, IL"	"17029"	"2017"	"2017"	Suppressed	51979	Suppressed	Suppressed
	"Cook County, IL"	"17031"	"2013"	"2013"	21	5240700	0.4	0.3
	"Cook County, IL"	"17031"	"2014"	"2014"	29	5246456	0.6	0.5
	"Cook County, IL"	"17031"	"2015"	"2015"	97	5238216	1.9	1.8
	"Cook County, IL"	"17031"	"2016"	"2016"	514	5203499	9.9	9.6
	"Cook County, IL"	"17031"	"2017"	"2017"	617	5211263	11.8	11.5
	"Crawford County, IL"	"17033"	"2013"	"2013"	Suppressed	19505	Suppressed	Suppressed
	"Crawford County, IL"	"17033"	"2014"	"2014"	Suppressed	19393	Suppressed	Suppressed
	"Crawford County, IL"	"17033"	"2015"	"2015"	Suppressed	19414	Suppressed	Suppressed
	"Crawford County, IL"	"17033"	"2016"	"2016"	Suppressed	19308	Suppressed	Suppressed
	"Crawford County, IL"	"17033"	"2017"	"2017"	Suppressed	18961	Suppressed	Suppressed
	"Cumberland County, IL"	"17035"	"2013"	"2013"	Suppressed	10939	Suppressed	Suppressed
	"Cumberland County, IL"	"17035"	"2014"	"2014"	Suppressed	10833	Suppressed	Suppressed
	"Cumberland County, IL"	"17035"	"2015"	"2015"	Suppressed	10898	Suppressed	Suppressed
	"Cumberland County, IL"	"17035"	"2016"	"2016"	Suppressed	10858	Suppressed	Suppressed
	"Cumberland County, IL"	"17035"	"2017"	"2017"	Suppressed	10908	Suppressed	Suppressed
	"DeKalb County, IL"	"17037"	"2013"	"2013"	Suppressed	104741	Suppressed	Suppressed
	"DeKalb County, IL"	"17037"	"2014"	"2014"	Suppressed	105462	Suppressed	Suppressed
	"DeKalb County, IL"	"17037"	"2015"	"2015"	Suppressed	104352	Suppressed	Suppressed
	"DeKalb County, IL"	"17037"	"2016"	"2016"	Suppressed	104528	Suppressed	Suppressed
	"DeKalb County, IL"	"17037"	"2017"	"2017"	10	104733	Unreliable	Unreliable
	"De Witt County, IL"	"17039"	"2013"	"2013"	Suppressed	16420	Suppressed	Suppressed
	"De Witt County, IL"	"17039"	"2014"	"2014"	Suppressed	16284	Suppressed	Suppressed
	"De Witt County, IL"	"17039"	"2015"	"2015"	Suppressed	16247	Suppressed	Suppressed
	"De Witt County, IL"	"17039"	"2016"	"2016"	Suppressed	16226	Suppressed	Suppressed
	"De Witt County, IL"	"17039"	"2017"	"2017"	Suppressed	15942	Suppressed	Suppressed
	"Douglas County, IL"	"17041"	"2013"	"2013"	Suppressed	19887	Suppressed	Suppressed
	"Douglas County, IL"	"17041"	"2014"	"2014"	Suppressed	19889	Suppressed	Suppressed
	"Douglas County, IL"	"17041"	"2015"	"2015"	Suppressed	19823	Suppressed	Suppressed
	"Douglas County, IL"	"17041"	"2016"	"2016"	Suppressed	19630	Suppressed	Suppressed
	"Douglas County, IL"	"17041"	"2017"	"2017"	Suppressed	19748	Suppressed	Suppressed
	"DuPage County, IL"	"17043"	"2013"	"2013"	Suppressed	932126	Suppressed	Suppressed
	"DuPage County, IL"	"17043"	"2014"	"2014"	Suppressed	932708	Suppressed	Suppressed
	"DuPage County, IL"	"17043"	"2015"	"2015"	14	933736	Unreliable	Unreliable
	"DuPage County, IL"	"17043"	"2016"	"2016"	52	929368	5.6	6.0
	"DuPage County, IL"	"17043"	"2017"	"2017"	64	930128	6.9	7.3
	"Edgar County, IL"	"17045"	"2013"	"2013"	Suppressed	17960	Suppressed	Suppressed
	"Edgar County, IL"	"17045"	"2014"	"2014"	Suppressed	17841	Suppressed	Suppressed
	"Edgar County, IL"	"17045"	"2015"	"2015"	Suppressed	17664	Suppressed	Suppressed
	"Edgar County, IL"	"17045"	"2016"	"2016"	Suppressed	17566	Suppressed	Suppressed
	"Edgar County, IL"	"17045"	"2017"	"2017"	Suppressed	17328	Suppressed	Suppressed
	"Edwards County, IL"	"17047"	"2013"	"2013"	Suppressed	6672	Suppressed	Suppressed
	"Edwards County, IL"	"17047"	"2014"	"2014"	Suppressed	6617	Suppressed	Suppressed
	"Edwards County, IL"	"17047"	"2015"	"2015"	Suppressed	6534	Suppressed	Suppressed
	"Edwards County, IL"	"17047"	"2016"	"2016"	Suppressed	6523	Suppressed	Suppressed
	"Edwards County, IL"	"17047"	"2017"	"2017"	Suppressed	6486	Suppressed	Suppressed
	"Effingham County, IL"	"17049"	"2013"	"2013"	Suppressed	34307	Suppressed	Suppressed
	"Effingham County, IL"	"17049"	"2014"	"2014"	Suppressed	34320	Suppressed	Suppressed
	"Effingham County, IL"	"17049"	"2015"	"2015"	Suppressed	34371	Suppressed	Suppressed
	"Effingham County, IL"	"17049"	"2016"	"2016"	Suppressed	34386	Suppressed	Suppressed
	"Effingham County, IL"	"17049"	"2017"	"2017"	Suppressed	34132	Suppressed	Suppressed
	"Fayette County, IL"	"17051"	"2013"	"2013"	Suppressed	22060	Suppressed	Suppressed
	"Fayette County, IL"	"17051"	"2014"	"2014"	Suppressed	21870	Suppressed	Suppressed
	"Fayette County, IL"	"17051"	"2015"	"2015"	Suppressed	22043	Suppressed	Suppressed
	"Fayette County, IL"	"17051"	"2016"	"2016"	Suppressed	21789	Suppressed	Suppressed
	"Fayette County, IL"	"17051"	"2017"	"2017"	Suppressed	21784	Suppressed	Suppressed
	"Ford County, IL"	"17053"	"2013"	"2013"	Suppressed	13832	Suppressed	Suppressed
	"Ford County, IL"	"17053"	"2014"	"2014"	Suppressed	13688	Suppressed	Suppressed
	"Ford County, IL"	"17053"	"2015"	"2015"	Suppressed	13736	Suppressed	Suppressed
	"Ford County, IL"	"17053"	"2016"	"2016"	Suppressed	13575	Suppressed	Suppressed
	"Ford County, IL"	"17053"	"2017"	"2017"	Suppressed	13280	Suppressed	Suppressed
	"Franklin County, IL"	"17055"	"2013"	"2013"	Suppressed	39202	Suppressed	Suppressed
	"Franklin County, IL"	"17055"	"2014"	"2014"	Suppressed	39411	Suppressed	Suppressed
	"Franklin County, IL"	"17055"	"2015"	"2015"	Suppressed	39485	Suppressed	Suppressed
	"Franklin County, IL"	"17055"	"2016"	"2016"	Suppressed	39156	Suppressed	Suppressed
	"Franklin County, IL"	"17055"	"2017"	"2017"	Suppressed	39041	Suppressed	Suppressed
	"Fulton County, IL"	"17057"	"2013"	"2013"	Suppressed	36346	Suppressed	Suppressed
	"Fulton County, IL"	"17057"	"2014"	"2014"	Suppressed	36007	Suppressed	Suppressed
	"Fulton County, IL"	"17057"	"2015"	"2015"	Suppressed	35699	Suppressed	Suppressed
	"Fulton County, IL"	"17057"	"2016"	"2016"	Suppressed	35536	Suppressed	Suppressed
	"Fulton County, IL"	"17057"	"2017"	"2017"	Suppressed	35110	Suppressed	Suppressed
	"Gallatin County, IL"	"17059"	"2013"	"2013"	Suppressed	5415	Suppressed	Suppressed
	"Gallatin County, IL"	"17059"	"2014"	"2014"	Suppressed	5291	Suppressed	Suppressed
	"Gallatin County, IL"	"17059"	"2015"	"2015"	Suppressed	5265	Suppressed	Suppressed
	"Gallatin County, IL"	"17059"	"2016"	"2016"	Suppressed	5212	Suppressed	Suppressed
	"Gallatin County, IL"	"17059"	"2017"	"2017"	Suppressed	5080	Suppressed	Suppressed
	"Greene County, IL"	"17061"	"2013"	"2013"	Suppressed	13629	Suppressed	Suppressed
	"Greene County, IL"	"17061"	"2014"	"2014"	Suppressed	13434	Suppressed	Suppressed
	"Greene County, IL"	"17061"	"2015"	"2015"	Suppressed	13241	Suppressed	Suppressed
	"Greene County, IL"	"17061"	"2016"	"2016"	Suppressed	13093	Suppressed	Suppressed
	"Greene County, IL"	"17061"	"2017"	"2017"	Suppressed	13174	Suppressed	Suppressed
	"Grundy County, IL"	"17063"	"2013"	"2013"	Suppressed	50228	Suppressed	Suppressed
	"Grundy County, IL"	"17063"	"2014"	"2014"	Suppressed	50425	Suppressed	Suppressed
	"Grundy County, IL"	"17063"	"2015"	"2015"	Suppressed	50541	Suppressed	Suppressed
	"Grundy County, IL"	"17063"	"2016"	"2016"	Suppressed	50437	Suppressed	Suppressed
	"Grundy County, IL"	"17063"	"2017"	"2017"	Suppressed	50586	Suppressed	Suppressed
	"Hamilton County, IL"	"17065"	"2013"	"2013"	Suppressed	8368	Suppressed	Suppressed
	"Hamilton County, IL"	"17065"	"2014"	"2014"	Suppressed	8296	Suppressed	Suppressed
	"Hamilton County, IL"	"17065"	"2015"	"2015"	Suppressed	8200	Suppressed	Suppressed
	"Hamilton County, IL"	"17065"	"2016"	"2016"	Suppressed	8061	Suppressed	Suppressed
	"Hamilton County, IL"	"17065"	"2017"	"2017"	Suppressed	8194	Suppressed	Suppressed
	"Hancock County, IL"	"17067"	"2013"	"2013"	Suppressed	18618	Suppressed	Suppressed
	"Hancock County, IL"	"17067"	"2014"	"2014"	Suppressed	18564	Suppressed	Suppressed
	"Hancock County, IL"	"17067"	"2015"	"2015"	Suppressed	18543	Suppressed	Suppressed
	"Hancock County, IL"	"17067"	"2016"	"2016"	Suppressed	18508	Suppressed	Suppressed
	"Hancock County, IL"	"17067"	"2017"	"2017"	Suppressed	18020	Suppressed	Suppressed
	"Hardin County, IL"	"17069"	"2013"	"2013"	Suppressed	4181	Suppressed	Suppressed
	"Hardin County, IL"	"17069"	"2014"	"2014"	Suppressed	4129	Suppressed	Suppressed
	"Hardin County, IL"	"17069"	"2015"	"2015"	Suppressed	4135	Suppressed	Suppressed
	"Hardin County, IL"	"17069"	"2016"	"2016"	Suppressed	4024	Suppressed	Suppressed
	"Hardin County, IL"	"17069"	"2017"	"2017"	Suppressed	4046	Suppressed	Suppressed
	"Henderson County, IL"	"17071"	"2013"	"2013"	Suppressed	6990	Suppressed	Suppressed
	"Henderson County, IL"	"17071"	"2014"	"2014"	Suppressed	6916	Suppressed	Suppressed
	"Henderson County, IL"	"17071"	"2015"	"2015"	Suppressed	6995	Suppressed	Suppressed
	"Henderson County, IL"	"17071"	"2016"	"2016"	Suppressed	6869	Suppressed	Suppressed
	"Henderson County, IL"	"17071"	"2017"	"2017"	Suppressed	6795	Suppressed	Suppressed
	"Henry County, IL"	"17073"	"2013"	"2013"	Suppressed	49860	Suppressed	Suppressed
	"Henry County, IL"	"17073"	"2014"	"2014"	Suppressed	49635	Suppressed	Suppressed
	"Henry County, IL"	"17073"	"2015"	"2015"	Suppressed	49489	Suppressed	Suppressed
	"Henry County, IL"	"17073"	"2016"	"2016"	Suppressed	49280	Suppressed	Suppressed
	"Henry County, IL"	"17073"	"2017"	"2017"	Suppressed	49328	Suppressed	Suppressed
	"Iroquois County, IL"	"17075"	"2013"	"2013"	Suppressed	28982	Suppressed	Suppressed
	"Iroquois County, IL"	"17075"	"2014"	"2014"	Suppressed	28879	Suppressed	Suppressed
	"Iroquois County, IL"	"17075"	"2015"	"2015"	Suppressed	28672	Suppressed	Suppressed
	"Iroquois County, IL"	"17075"	"2016"	"2016"	Suppressed	28334	Suppressed	Suppressed
	"Iroquois County, IL"	"17075"	"2017"	"2017"	Suppressed	27876	Suppressed	Suppressed
	"Jackson County, IL"	"17077"	"2013"	"2013"	Suppressed	59814	Suppressed	Suppressed
	"Jackson County, IL"	"17077"	"2014"	"2014"	Suppressed	59677	Suppressed	Suppressed
	"Jackson County, IL"	"17077"	"2015"	"2015"	Suppressed	59362	Suppressed	Suppressed
	"Jackson County, IL"	"17077"	"2016"	"2016"	Suppressed	58870	Suppressed	Suppressed
	"Jackson County, IL"	"17077"	"2017"	"2017"	Suppressed	58284	Suppressed	Suppressed
	"Jasper County, IL"	"17079"	"2013"	"2013"	Suppressed	9592	Suppressed	Suppressed
	"Jasper County, IL"	"17079"	"2014"	"2014"	Suppressed	9623	Suppressed	Suppressed
	"Jasper County, IL"	"17079"	"2015"	"2015"	Suppressed	9607	Suppressed	Suppressed
	"Jasper County, IL"	"17079"	"2016"	"2016"	Suppressed	9536	Suppressed	Suppressed
	"Jasper County, IL"	"17079"	"2017"	"2017"	Suppressed	9578	Suppressed	Suppressed
	"Jefferson County, IL"	"17081"	"2013"	"2013"	Suppressed	38644	Suppressed	Suppressed
	"Jefferson County, IL"	"17081"	"2014"	"2014"	Suppressed	38534	Suppressed	Suppressed
	"Jefferson County, IL"	"17081"	"2015"	"2015"	Suppressed	38353	Suppressed	Suppressed
	"Jefferson County, IL"	"17081"	"2016"	"2016"	Suppressed	38460	Suppressed	Suppressed
	"Jefferson County, IL"	"17081"	"2017"	"2017"	Suppressed	38179	Suppressed	Suppressed
	"Jersey County, IL"	"17083"	"2013"	"2013"	Suppressed	22641	Suppressed	Suppressed
	"Jersey County, IL"	"17083"	"2014"	"2014"	Suppressed	22571	Suppressed	Suppressed
	"Jersey County, IL"	"17083"	"2015"	"2015"	Suppressed	22372	Suppressed	Suppressed
	"Jersey County, IL"	"17083"	"2016"	"2016"	Suppressed	22025	Suppressed	Suppressed
	"Jersey County, IL"	"17083"	"2017"	"2017"	Suppressed	21941	Suppressed	Suppressed
	"Jo Daviess County, IL"	"17085"	"2013"	"2013"	Suppressed	22407	Suppressed	Suppressed
	"Jo Daviess County, IL"	"17085"	"2014"	"2014"	Suppressed	22254	Suppressed	Suppressed
	"Jo Daviess County, IL"	"17085"	"2015"	"2015"	Suppressed	22086	Suppressed	Suppressed
	"Jo Daviess County, IL"	"17085"	"2016"	"2016"	Suppressed	21770	Suppressed	Suppressed
	"Jo Daviess County, IL"	"17085"	"2017"	"2017"	Suppressed	21594	Suppressed	Suppressed
	"Johnson County, IL"	"17087"	"2013"	"2013"	Suppressed	12677	Suppressed	Suppressed
	"Johnson County, IL"	"17087"	"2014"	"2014"	Suppressed	12601	Suppressed	Suppressed
	"Johnson County, IL"	"17087"	"2015"	"2015"	Suppressed	12762	Suppressed	Suppressed
	"Johnson County, IL"	"17087"	"2016"	"2016"	Suppressed	12902	Suppressed	Suppressed
	"Johnson County, IL"	"17087"	"2017"	"2017"	Suppressed	12900	Suppressed	Suppressed
	"Kane County, IL"	"17089"	"2013"	"2013"	Suppressed	523643	Suppressed	Suppressed
	"Kane County, IL"	"17089"	"2014"	"2014"	Suppressed	527306	Suppressed	Suppressed
	"Kane County, IL"	"17089"	"2015"	"2015"	Suppressed	530847	Suppressed	Suppressed
	"Kane County, IL"	"17089"	"2016"	"2016"	18	531715	Unreliable	Unreliable
	"Kane County, IL"	"17089"	"2017"	"2017"	42	534667	7.9	8.3
	"Kankakee County, IL"	"17091"	"2013"	"2013"	Suppressed	112120	Suppressed	Suppressed
	"Kankakee County, IL"	"17091"	"2014"	"2014"	Suppressed	111375	Suppressed	Suppressed
	"Kankakee County, IL"	"17091"	"2015"	"2015"	Suppressed	110879	Suppressed	Suppressed
	"Kankakee County, IL"	"17091"	"2016"	"2016"	Suppressed	110008	Suppressed	Suppressed
	"Kankakee County, IL"	"17091"	"2017"	"2017"	18	109605	Unreliable	Unreliable
	"Kendall County, IL"	"17093"	"2013"	"2013"	Suppressed	119348	Suppressed	Suppressed
	"Kendall County, IL"	"17093"	"2014"	"2014"	Suppressed	121350	Suppressed	Suppressed
	"Kendall County, IL"	"17093"	"2015"	"2015"	Suppressed	123355	Suppressed	Suppressed
	"Kendall County, IL"	"17093"	"2016"	"2016"	Suppressed	124695	Suppressed	Suppressed
	"Kendall County, IL"	"17093"	"2017"	"2017"	Suppressed	126218	Suppressed	Suppressed
	"Knox County, IL"	"17095"	"2013"	"2013"	Suppressed	52078	Suppressed	Suppressed
	"Knox County, IL"	"17095"	"2014"	"2014"	Suppressed	52069	Suppressed	Suppressed
	"Knox County, IL"	"17095"	"2015"	"2015"	Suppressed	51441	Suppressed	Suppressed
	"Knox County, IL"	"17095"	"2016"	"2016"	Suppressed	50938	Suppressed	Suppressed
	"Knox County, IL"	"17095"	"2017"	"2017"	Suppressed	50638	Suppressed	Suppressed
	"Lake County, IL"	"17097"	"2013"	"2013"	Suppressed	703019	Suppressed	Suppressed
	"Lake County, IL"	"17097"	"2014"	"2014"	Suppressed	705186	Suppressed	Suppressed
	"Lake County, IL"	"17097"	"2015"	"2015"	14	703910	Unreliable	Unreliable
	"Lake County, IL"	"17097"	"2016"	"2016"	23	703047	3.3	3.7
	"Lake County, IL"	"17097"	"2017"	"2017"	32	703520	4.5	5.0
	"LaSalle County, IL"	"17099"	"2013"	"2013"	Suppressed	112183	Suppressed	Suppressed
	"LaSalle County, IL"	"17099"	"2014"	"2014"	Suppressed	111241	Suppressed	Suppressed
	"LaSalle County, IL"	"17099"	"2015"	"2015"	Suppressed	111333	Suppressed	Suppressed
	"LaSalle County, IL"	"17099"	"2016"	"2016"	Suppressed	110642	Suppressed	Suppressed
	"LaSalle County, IL"	"17099"	"2017"	"2017"	14	110067	Unreliable	Unreliable
	"Lawrence County, IL"	"17101"	"2013"	"2013"	Suppressed	16558	Suppressed	Suppressed
	"Lawrence County, IL"	"17101"	"2014"	"2014"	Suppressed	16519	Suppressed	Suppressed
	"Lawrence County, IL"	"17101"	"2015"	"2015"	Suppressed	16491	Suppressed	Suppressed
	"Lawrence County, IL"	"17101"	"2016"	"2016"	Suppressed	16377	Suppressed	Suppressed
	"Lawrence County, IL"	"17101"	"2017"	"2017"	Suppressed	16168	Suppressed	Suppressed
	"Lee County, IL"	"17103"	"2013"	"2013"	Suppressed	34858	Suppressed	Suppressed
	"Lee County, IL"	"17103"	"2014"	"2014"	Suppressed	34735	Suppressed	Suppressed
	"Lee County, IL"	"17103"	"2015"	"2015"	Suppressed	34584	Suppressed	Suppressed
	"Lee County, IL"	"17103"	"2016"	"2016"	Suppressed	34251	Suppressed	Suppressed
	"Lee County, IL"	"17103"	"2017"	"2017"	Suppressed	34406	Suppressed	Suppressed
	"Livingston County, IL"	"17105"	"2013"	"2013"	Suppressed	38186	Suppressed	Suppressed
	"Livingston County, IL"	"17105"	"2014"	"2014"	Suppressed	37903	Suppressed	Suppressed
	"Livingston County, IL"	"17105"	"2015"	"2015"	Suppressed	36671	Suppressed	Suppressed
	"Livingston County, IL"	"17105"	"2016"	"2016"	Suppressed	36526	Suppressed	Suppressed
	"Livingston County, IL"	"17105"	"2017"	"2017"	Suppressed	36518	Suppressed	Suppressed
